,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Year,Month,Day,Day_Of_Week,Week_Of_Year,CPA,CPC,CPL,RPC,Sales_ROI,CTR,CTR%,CVR,CVR%,LCR,LCR%,Profit,Profit%
1379,Data Analytics Course,194.0,5509.0,235.45,18.0,5.0,0.03,1025.0,2024-12-11,Hyderabad,Tablet,Online Data Analytic,2024,12,11,Wednesday,50,47.09,1.21,13.08,205.0,4.35,0.04,3.52,0.03,2.58,0.28,28.0,3.35,335.34
1380,Data Analytics Course,169.0,3647.0,194.12,12.0,6.0,0.04,1697.0,2024-11-22,Hyderabad,Desktop,Learn Data Analytics,2024,11,22,Friday,47,32.35,1.15,16.18,282.83,8.74,0.05,4.63,0.04,3.55,0.5,50.0,7.74,774.2
1381,Data Analytics Course,149.0,5209.0,183.91,18.0,10.0,0.07,1799.0,2024-11-29,Hyderabad,Desktop,Learn Data Analytics,2024,11,29,Friday,48,18.39,1.23,10.22,179.9,9.78,0.03,2.86,0.07,6.71,0.56,56.0,8.78,878.2
1382,Data Analytics Course,124.0,5980.0,200.65,25.0,4.0,0.03,1768.0,2024-04-11,Hyderabad,Desktop,Learn Data Analytics,2024,4,11,Thursday,15,50.16,1.62,8.03,442.0,8.81,0.02,2.07,0.03,3.23,0.16,16.0,7.81,781.14
1383,Data Analytics Course,170.0,5443.0,235.99,23.0,5.0,0.03,1314.0,2024-11-21,Hyderabad,Mobile,Analytics For Data,2024,11,21,Thursday,47,47.2,1.39,10.26,262.8,5.57,0.03,3.12,0.03,2.94,0.22,22.0,4.57,456.8
1384,Data Analytics Course,127.0,5326.0,226.11,18.0,10.0,0.08,1040.0,2024-11-21,Hyderabad,Mobile,Online Data Analytic,2024,11,21,Thursday,47,22.61,1.78,12.56,104.0,4.6,0.02,2.38,0.08,7.87,0.56,56.0,3.6,359.95
1385,Data Analytics Course,114.0,5565.0,210.04,16.0,4.0,0.04,1800.0,2024-07-11,Hyderabad,Desktop,Data Analytics Training,2024,7,11,Thursday,28,52.51,1.84,13.13,450.0,8.57,0.02,2.05,0.04,3.51,0.25,25.0,7.57,756.98
1386,Data Analytics Course,154.0,3312.0,203.23,16.0,5.0,0.03,1977.0,2024-04-11,Hyderabad,Desktop,Data Analytics Training,2024,4,11,Thursday,15,40.65,1.32,12.7,395.4,9.73,0.05,4.65,0.03,3.25,0.31,31.0,8.73,872.79
1387,Data Analytics Course,138.96,4369.0,225.53,28.0,4.0,0.03,1241.0,2024-11-23,Hyderabad,Tablet,Data Analytics Online,2024,11,23,Saturday,47,56.38,1.62,8.05,310.25,5.5,0.03,3.18,0.03,2.88,0.14,14.0,4.5,450.26
1388,Data Analytics Course,126.0,3570.0,214.78,28.0,9.0,0.07,1078.0,2024-11-12,Hyderabad,Tablet,Data Analytics Training,2024,11,12,Tuesday,46,23.86,1.7,7.67,119.78,5.02,0.04,3.53,0.07,7.14,0.32,32.0,4.02,401.91
1389,Data Analytics Course,138.96,3883.0,225.89,23.0,5.0,0.04,1183.0,2024-11-21,Hyderabad,Mobile,Online Data Analytic,2024,11,21,Thursday,47,45.18,1.63,9.82,236.6,5.24,0.04,3.58,0.04,3.6,0.22,22.0,4.24,423.71
1390,Data Analytics Course,125.0,5736.0,197.28,30.0,5.0,0.04,1265.0,2024-11-18,Hyderabad,Mobile,Analytics For Data,2024,11,18,Monday,47,39.46,1.58,6.58,253.0,6.41,0.02,2.18,0.04,4.0,0.17,17.0,5.41,541.22
1391,Data Analytics Course,197.0,5921.0,214.97,18.0,6.0,0.03,1975.0,2024-11-14,Hyderabad,Desktop,Learn Data Analytics,2024,11,14,Thursday,46,35.83,1.09,11.94,329.17,9.19,0.03,3.33,0.03,3.05,0.33,33.0,8.19,818.73
1392,Data Analytics Course,98.0,3687.0,206.7,12.0,10.0,0.1,1640.0,2024-07-11,Hyderabad,Mobile,Online Data Analytic,2024,7,11,Thursday,28,20.67,2.11,17.22,164.0,7.93,0.03,2.66,0.1,10.2,0.83,83.0,6.93,693.42
1393,Data Analytics Course,164.0,5334.0,203.91,18.0,6.0,0.04,1128.0,2024-11-18,Hyderabad,Desktop,Data Analytics Course,2024,11,18,Monday,47,33.98,1.24,11.33,188.0,5.53,0.03,3.07,0.04,3.66,0.33,33.0,4.53,453.19
1394,Data Analytics Course,111.0,4647.0,247.0,15.0,4.0,0.04,1601.0,2024-11-29,Hyderabad,Desktop,Learn Data Analytics,2024,11,29,Friday,48,61.75,2.23,16.47,400.25,6.48,0.02,2.39,0.04,3.6,0.27,27.0,5.48,548.18
1395,Data Analytics Course,191.0,3485.0,212.43,10.0,7.0,0.04,1813.0,2024-11-28,Hyderabad,Mobile,Analytics For Data,2024,11,28,Thursday,48,30.35,1.11,21.24,259.0,8.53,0.05,5.48,0.04,3.66,0.7,70.0,7.53,753.46
1396,Data Analytics Course,149.0,5720.0,211.54,14.0,5.0,0.03,1612.0,2024-11-29,Hyderabad,Desktop,Data Analytics Course,2024,11,29,Friday,48,42.31,1.42,15.11,322.4,7.62,0.03,2.6,0.03,3.36,0.36,36.0,6.62,662.03
1397,Data Analytics Course,183.0,3540.0,222.14,15.0,3.0,0.02,1248.0,2024-11-11,Hyderabad,Mobile,Learn Data Analytics,2024,11,11,Monday,46,74.05,1.21,14.81,416.0,5.62,0.05,5.17,0.02,1.64,0.2,20.0,4.62,461.81
1398,Data Analytics Course,198.0,4035.0,215.94,22.0,8.0,0.04,1498.65,2024-11-10,Hyderabad,Mobile,Learn Data Analytics,2024,11,10,Sunday,45,26.99,1.09,9.82,187.33,6.94,0.05,4.91,0.04,4.04,0.36,36.0,5.94,594.01
1399,Data Analytics Course,170.0,3024.0,234.76,11.0,10.0,0.06,1941.0,2024-11-06,Hyderabad,Mobile,Learn Data Analytics,2024,11,6,Wednesday,45,23.48,1.38,21.34,194.1,8.27,0.06,5.62,0.06,5.88,0.91,91.0,7.27,726.8
1400,Data Analytics Course,174.0,4334.0,186.29,12.0,4.0,0.02,1457.0,2024-11-22,Hyderabad,Mobile,Analytics For Data,2024,11,22,Friday,47,46.57,1.07,15.52,364.25,7.82,0.04,4.01,0.02,2.3,0.33,33.0,6.82,682.11
1401,Data Analytics Course,91.0,4038.0,197.15,23.0,6.0,0.07,1000.0,2024-11-29,Hyderabad,Mobile,Data Analytics Online,2024,11,29,Friday,48,32.86,2.17,8.57,166.67,5.07,0.02,2.25,0.07,6.59,0.26,26.0,4.07,407.23
1402,Data Analytics Course,197.0,4347.0,215.2,20.0,6.0,0.03,1204.0,2024-11-26,Hyderabad,Desktop,Online Data Analytic,2024,11,26,Tuesday,48,35.87,1.09,10.76,200.67,5.59,0.05,4.53,0.03,3.05,0.3,30.0,4.59,459.48
1403,Data Analytics Course,138.96,5803.0,203.03,16.0,8.0,0.06,1397.0,2024-11-30,Hyderabad,Mobile,Analytics For Data,2024,11,30,Saturday,48,25.38,1.46,12.69,174.62,6.88,0.02,2.39,0.06,5.76,0.5,50.0,5.88,588.08
1404,Data Analytics Course,152.0,4182.0,233.45,19.0,5.0,0.03,1719.0,2024-11-13,Hyderabad,Mobile,Data Analytics Course,2024,11,13,Wednesday,46,46.69,1.54,12.29,343.8,7.36,0.04,3.63,0.03,3.29,0.26,26.0,6.36,636.35
1405,Data Analytics Course,189.0,4809.0,225.32,27.0,10.0,0.05,1324.0,2024-11-18,Hyderabad,Mobile,Analytics For Data,2024,11,18,Monday,47,22.53,1.19,8.35,132.4,5.88,0.04,3.93,0.05,5.29,0.37,37.0,4.88,487.61
1406,Data Analytics Course,138.96,5640.0,210.51,13.0,8.0,0.06,1536.0,2024-11-11,Hyderabad,Desktop,Data Analytics Course,2024,11,11,Monday,46,26.31,1.51,16.19,192.0,7.3,0.02,2.46,0.06,5.76,0.62,62.0,6.3,629.66
1407,Data Analytics Course,159.0,3401.0,222.71,18.0,3.0,0.02,1849.0,2024-05-11,Hyderabad,Desktop,Data Analytics Online,2024,5,11,Saturday,19,74.24,1.4,12.37,616.33,8.3,0.05,4.68,0.02,1.89,0.17,17.0,7.3,730.23
1408,Data Analytics Course,175.0,5561.0,231.96,20.0,8.0,0.05,1174.0,2024-11-14,Hyderabad,Mobile,Data Analytics Course,2024,11,14,Thursday,46,29.0,1.33,11.6,146.75,5.06,0.03,3.15,0.05,4.57,0.4,40.0,4.06,406.12
1409,Data Analytics Course,175.0,5720.0,243.8,17.0,6.0,0.03,1498.65,2024-11-26,Hyderabad,Desktop,Data Analytics Online,2024,11,26,Tuesday,48,40.63,1.39,14.34,249.78,6.15,0.03,3.06,0.03,3.43,0.35,35.0,5.15,514.7
1410,Data Analytics Course,82.0,4898.0,215.11,25.0,8.0,0.1,1776.0,2024-11-09,Hyderabad,Tablet,Analytics For Data,2024,11,9,Saturday,45,26.89,2.62,8.6,222.0,8.26,0.02,1.67,0.1,9.76,0.32,32.0,7.26,725.62
1411,Data Analytics Course,146.0,5871.0,218.69,30.0,4.0,0.03,1498.65,2024-11-22,Hyderabad,Desktop,Learn Data Analytics,2024,11,22,Friday,47,54.67,1.5,7.29,374.66,6.85,0.02,2.49,0.03,2.74,0.13,13.0,5.85,585.29
1412,Data Analytics Course,85.0,5954.0,201.88,18.0,6.0,0.07,1526.0,2024-11-27,Hyderabad,Tablet,Analytics For Data,2024,11,27,Wednesday,48,33.65,2.38,11.22,254.33,7.56,0.01,1.43,0.07,7.06,0.33,33.0,6.56,655.89
1413,Data Analytics Course,128.0,3487.0,236.19,25.0,6.0,0.05,1961.0,2024-11-02,Hyderabad,Tablet,Data Analytics Course,2024,11,2,Saturday,44,39.36,1.85,9.45,326.83,8.3,0.04,3.67,0.05,4.69,0.24,24.0,7.3,730.26
1414,Data Analytics Course,153.0,3808.0,189.61,19.0,8.0,0.05,1246.0,2024-11-02,Hyderabad,Tablet,Data Analytics Course,2024,11,2,Saturday,44,23.7,1.24,9.98,155.75,6.57,0.04,4.02,0.05,5.23,0.42,42.0,5.57,557.14
1415,Data Analytics Course,192.0,5720.0,243.11,30.0,9.0,0.05,1555.0,2024-02-11,Hyderabad,Mobile,Online Data Analytic,2024,2,11,Sunday,6,27.01,1.27,8.1,172.78,6.4,0.03,3.36,0.05,4.69,0.3,30.0,5.4,539.63
1416,Data Analytics Course,148.0,4721.0,189.48,26.0,8.0,0.05,1176.0,2024-01-11,Hyderabad,Mobile,Online Data Analytic,2024,1,11,Thursday,2,23.68,1.28,7.29,147.0,6.21,0.03,3.13,0.05,5.41,0.31,31.0,5.21,520.65
1417,Data Analytics Course,153.0,4768.0,214.39,25.0,5.0,0.03,1837.0,2024-11-26,Hyderabad,Tablet,Data Analytics Online,2024,11,26,Tuesday,48,42.88,1.4,8.58,367.4,8.57,0.03,3.21,0.03,3.27,0.2,20.0,7.57,756.85
1418,Data Analytics Course,138.96,5494.0,187.68,23.0,8.0,0.06,1402.0,2024-11-24,Hyderabad,Tablet,Data Analytics Course,2024,11,24,Sunday,47,23.46,1.35,8.16,175.25,7.47,0.03,2.53,0.06,5.76,0.35,35.0,6.47,647.02
1419,Data Analytics Course,169.0,4523.28,180.58,30.0,7.0,0.04,1661.0,2024-11-26,Hyderabad,Mobile,Data Analytics Training,2024,11,26,Tuesday,48,25.8,1.07,6.02,237.29,9.2,0.04,3.74,0.04,4.14,0.23,23.0,8.2,819.81
1420,Data Analytics Course,146.0,5173.0,234.26,20.0,7.0,0.05,1089.0,2024-11-28,Hyderabad,Mobile,Online Data Analytic,2024,11,28,Thursday,48,33.47,1.6,11.71,155.57,4.65,0.03,2.82,0.05,4.79,0.35,35.0,3.65,364.87
1421,Data Analytics Course,81.0,4808.0,189.19,17.0,9.0,0.11,1759.0,2024-11-25,Hyderabad,Desktop,Online Data Analytic,2024,11,25,Monday,48,21.02,2.34,11.13,195.44,9.3,0.02,1.68,0.11,11.11,0.53,53.0,8.3,829.75
1422,Data Analytics Course,185.0,4523.28,234.72,18.0,6.0,0.03,1508.0,2024-11-27,Hyderabad,Desktop,Data Analytics Online,2024,11,27,Wednesday,48,39.12,1.27,13.04,251.33,6.42,0.04,4.09,0.03,3.24,0.33,33.0,5.42,542.47
1423,Data Analytics Course,90.0,5319.0,208.19,13.0,7.0,0.08,1719.0,2024-11-26,Hyderabad,Tablet,Data Analytics Training,2024,11,26,Tuesday,48,29.74,2.31,16.01,245.57,8.26,0.02,1.69,0.08,7.78,0.54,54.0,7.26,725.69
1424,Data Analytics Course,155.0,4532.0,203.44,19.0,8.0,0.05,1709.0,2024-11-17,Hyderabad,Desktop,Learn Data Analytics,2024,11,17,Sunday,46,25.43,1.31,10.71,213.62,8.4,0.03,3.42,0.05,5.16,0.42,42.0,7.4,740.05
1425,Data Analytics Course,125.0,3458.0,180.49,19.0,3.0,0.02,1754.0,2024-09-11,Hyderabad,Tablet,Data Analytics Online,2024,9,11,Wednesday,37,60.16,1.44,9.5,584.67,9.72,0.04,3.61,0.02,2.4,0.16,16.0,8.72,871.8
1426,Data Analytics Course,151.0,5432.0,204.76,18.0,9.0,0.06,1498.65,2024-11-13,Hyderabad,Mobile,Data Analytics Training,2024,11,13,Wednesday,46,22.75,1.36,11.38,166.52,7.32,0.03,2.78,0.06,5.96,0.5,50.0,6.32,631.91
1427,Data Analytics Course,82.0,3052.0,211.11,12.0,3.0,0.04,1917.0,2024-06-11,Hyderabad,Desktop,Learn Data Analytics,2024,6,11,Tuesday,24,70.37,2.57,17.59,639.0,9.08,0.03,2.69,0.04,3.66,0.25,25.0,8.08,808.06
1428,Data Analytics Course,198.0,5718.0,194.37,13.0,8.0,0.04,1118.0,2024-11-16,Hyderabad,Tablet,Data Analytics Training,2024,11,16,Saturday,46,24.3,0.98,14.95,139.75,5.75,0.03,3.46,0.04,4.04,0.62,62.0,4.75,475.19
1429,Data Analytics Course,115.0,4762.0,241.63,20.0,8.0,0.07,1555.0,2024-11-03,Hyderabad,Desktop,Data Analytics Course,2024,11,3,Sunday,44,30.2,2.1,12.08,194.38,6.44,0.02,2.41,0.07,6.96,0.4,40.0,5.44,543.55
1430,Data Analytics Course,158.0,4953.0,243.07,20.0,8.0,0.05,1955.0,2024-04-11,Hyderabad,Tablet,Learn Data Analytics,2024,4,11,Thursday,15,30.38,1.54,12.15,244.38,8.04,0.03,3.19,0.05,5.06,0.4,40.0,7.04,704.3
1431,Data Analytics Course,102.0,3784.0,219.45,13.0,9.0,0.09,1967.0,2024-11-20,Hyderabad,Desktop,Data Analytics Course,2024,11,20,Wednesday,47,24.38,2.15,16.88,218.56,8.96,0.03,2.7,0.09,8.82,0.69,69.0,7.96,796.33
1432,Data Analytics Course,93.0,4523.28,192.81,22.0,7.0,0.08,1726.0,2024-11-18,Hyderabad,Desktop,Learn Data Analytics,2024,11,18,Monday,47,27.54,2.07,8.76,246.57,8.95,0.02,2.06,0.08,7.53,0.32,32.0,7.95,795.18
1433,Data Analytics Course,198.0,5860.0,185.25,24.0,9.0,0.05,1950.0,2024-01-11,Hyderabad,Tablet,Data Analytics Training,2024,1,11,Thursday,2,20.58,0.94,7.72,216.67,10.53,0.03,3.38,0.05,4.55,0.38,38.0,9.53,952.63
1434,Data Analytics Course,174.0,4169.0,189.36,23.0,8.0,0.05,1110.0,2024-11-14,Hyderabad,Tablet,Data Analytics Course,2024,11,14,Thursday,46,23.67,1.09,8.23,138.75,5.86,0.04,4.17,0.05,4.6,0.35,35.0,4.86,486.19
1435,Data Analytics Course,193.0,5831.0,215.09,24.0,5.0,0.03,1265.0,2024-11-14,Hyderabad,Mobile,Online Data Analytic,2024,11,14,Thursday,46,43.02,1.11,8.96,253.0,5.88,0.03,3.31,0.03,2.59,0.21,21.0,4.88,488.13
1436,Data Analytics Course,117.0,5269.0,196.1,26.0,6.52,0.06,1096.0,2024-11-05,Hyderabad,Desktop,Online Data Analytic,2024,11,5,Tuesday,45,30.08,1.68,7.54,168.1,5.59,0.02,2.22,0.06,5.57,0.25,25.0,4.59,458.9
1437,Data Analytics Course,147.0,5793.0,240.32,25.0,5.0,0.03,1645.0,2024-11-27,Hyderabad,Tablet,Data Analytics Course,2024,11,27,Wednesday,48,48.06,1.63,9.61,329.0,6.85,0.03,2.54,0.03,3.4,0.2,20.0,5.85,584.5
1438,Data Analytics Course,179.0,3338.0,218.33,30.0,7.0,0.04,1498.65,2024-11-24,Hyderabad,Desktop,Data Analytics Online,2024,11,24,Sunday,47,31.19,1.22,7.28,214.09,6.86,0.05,5.36,0.04,3.91,0.23,23.0,5.86,586.42
1439,Data Analytics Course,194.0,4297.0,237.87,22.0,3.0,0.02,1739.0,2024-11-29,Hyderabad,Desktop,Data Analytics Course,2024,11,29,Friday,48,79.29,1.23,10.81,579.67,7.31,0.05,4.51,0.02,1.55,0.14,14.0,6.31,631.07
1440,Data Analytics Course,112.0,3961.0,214.45,13.0,7.0,0.06,1594.0,2024-11-17,Hyderabad,Desktop,Analytics For Data,2024,11,17,Sunday,46,30.64,1.91,16.5,227.71,7.43,0.03,2.83,0.06,6.25,0.54,54.0,6.43,643.3
1441,Data Analytics Course,88.0,5063.0,195.2,22.0,3.0,0.03,1460.0,2024-11-20,Hyderabad,Mobile,Analytics For Data,2024,11,20,Wednesday,47,65.07,2.22,8.87,486.67,7.48,0.02,1.74,0.03,3.41,0.14,14.0,6.48,647.95
1442,Data Analytics Course,172.0,5635.0,200.16,21.0,7.0,0.04,1727.0,2024-11-14,Hyderabad,Mobile,Data Analytics Online,2024,11,14,Thursday,46,28.59,1.16,9.53,246.71,8.63,0.03,3.05,0.04,4.07,0.33,33.0,7.63,762.81
1443,Data Analytics Course,81.0,4404.0,239.62,11.0,4.0,0.05,1814.0,2024-11-21,Hyderabad,Mobile,Data Analytics Course,2024,11,21,Thursday,47,59.9,2.96,21.78,453.5,7.57,0.02,1.84,0.05,4.94,0.36,36.0,6.57,657.03
1444,Data Analytics Course,142.0,4312.0,213.54,21.0,7.0,0.05,1666.0,2024-11-20,Hyderabad,Desktop,Learn Data Analytics,2024,11,20,Wednesday,47,30.51,1.5,10.17,238.0,7.8,0.03,3.29,0.05,4.93,0.33,33.0,6.8,680.18
1445,Data Analytics Course,111.0,3302.0,193.18,30.0,10.0,0.09,1783.0,2024-11-19,Hyderabad,Mobile,Analytics For Data,2024,11,19,Tuesday,47,19.32,1.74,6.44,178.3,9.23,0.03,3.36,0.09,9.01,0.33,33.0,8.23,822.97
1446,Data Analytics Course,81.0,3575.0,192.71,27.0,4.0,0.05,1158.0,2024-11-11,Hyderabad,Tablet,Online Data Analytic,2024,11,11,Monday,46,48.18,2.38,7.14,289.5,6.01,0.02,2.27,0.05,4.94,0.15,15.0,5.01,500.9
1447,Data Analytics Course,112.0,5055.0,213.36,26.0,5.0,0.04,1959.0,2024-11-29,Hyderabad,Desktop,Data Analytics Training,2024,11,29,Friday,48,42.67,1.9,8.21,391.8,9.18,0.02,2.22,0.04,4.46,0.19,19.0,8.18,818.17
1448,Data Analytics Course,101.0,5415.0,236.41,13.0,10.0,0.1,1832.0,2024-11-15,Hyderabad,Tablet,Learn Data Analytics,2024,11,15,Friday,46,23.64,2.34,18.19,183.2,7.75,0.02,1.87,0.1,9.9,0.77,77.0,6.75,674.92
1449,Data Analytics Course,166.0,3118.0,212.46,25.0,7.0,0.04,1813.0,2024-11-14,Hyderabad,Tablet,Online Data Analytic,2024,11,14,Thursday,46,30.35,1.28,8.5,259.0,8.53,0.05,5.32,0.04,4.22,0.28,28.0,7.53,753.34
1450,Data Analytics Course,138.96,5271.0,215.09,14.0,8.0,0.06,1629.0,2024-11-22,Hyderabad,Mobile,Data Analytics Online,2024,11,22,Friday,47,26.89,1.55,15.36,203.62,7.57,0.03,2.64,0.06,5.76,0.57,57.0,6.57,657.36
1451,Data Analytics Course,148.0,4523.28,214.26,21.0,8.0,0.05,1629.0,2024-11-13,Hyderabad,Tablet,Data Analytics Online,2024,11,13,Wednesday,46,26.78,1.45,10.2,203.62,7.6,0.03,3.27,0.05,5.41,0.38,38.0,6.6,660.29
1452,Data Analytics Course,126.0,5250.0,239.73,30.0,4.0,0.03,1070.0,2024-11-23,Hyderabad,Tablet,Analytics For Data,2024,11,23,Saturday,47,59.93,1.9,7.99,267.5,4.46,0.02,2.4,0.03,3.17,0.13,13.0,3.46,346.34
1453,Data Analytics Course,119.0,4405.0,233.66,25.0,3.0,0.03,1407.0,2024-11-12,Hyderabad,Desktop,Data Analytics Course,2024,11,12,Tuesday,46,77.89,1.96,9.35,469.0,6.02,0.03,2.7,0.03,2.52,0.12,12.0,5.02,502.16
1454,Data Analytics Course,189.0,5060.0,236.54,26.0,7.0,0.04,1877.0,2024-10-11,Hyderabad,Mobile,Data Analytics Training,2024,10,11,Friday,41,33.79,1.25,9.1,268.14,7.94,0.04,3.74,0.04,3.7,0.27,27.0,6.94,693.52
1455,Data Analytics Course,167.0,3296.0,246.85,29.0,8.0,0.05,1723.0,2024-11-17,Hyderabad,Desktop,Data Analytics Online,2024,11,17,Sunday,46,30.86,1.48,8.51,215.38,6.98,0.05,5.07,0.05,4.79,0.28,28.0,5.98,597.99
1456,Data Analytics Course,198.0,3499.0,209.74,30.0,9.0,0.05,1893.0,2024-11-25,Hyderabad,Desktop,Data Analytics Course,2024,11,25,Monday,48,23.3,1.06,6.99,210.33,9.03,0.06,5.66,0.05,4.55,0.3,30.0,8.03,802.55
1457,Data Analytics Course,95.0,3449.0,184.55,10.0,10.0,0.11,1601.0,2024-11-16,Hyderabad,Mobile,Analytics For Data,2024,11,16,Saturday,46,18.46,1.94,18.46,160.1,8.68,0.03,2.75,0.11,10.53,1.0,100.0,7.68,767.52
1458,Data Analytics Course,181.0,3738.0,206.61,16.0,9.0,0.05,1868.0,2024-09-11,Hyderabad,Mobile,Online Data Analytic,2024,9,11,Wednesday,37,22.96,1.14,12.91,207.56,9.04,0.05,4.84,0.05,4.97,0.56,56.0,8.04,804.12
1459,Data Analytics Course,105.0,4236.0,180.2,12.0,7.0,0.07,1498.65,2024-11-24,Hyderabad,Mobile,Learn Data Analytics,2024,11,24,Sunday,47,25.74,1.72,15.02,214.09,8.32,0.02,2.48,0.07,6.67,0.58,58.0,7.32,731.66
1460,Data Analytics Course,178.0,5751.0,205.34,24.0,10.0,0.06,1903.0,2024-11-20,Hyderabad,Desktop,Data Analytics Course,2024,11,20,Wednesday,47,20.53,1.15,8.56,190.3,9.27,0.03,3.1,0.06,5.62,0.42,42.0,8.27,826.76
1461,Data Analytics Course,127.0,5050.0,184.77,28.0,9.0,0.07,1906.0,2024-02-11,Hyderabad,Desktop,Data Analytics Online,2024,2,11,Sunday,6,20.53,1.45,6.6,211.78,10.32,0.03,2.51,0.07,7.09,0.32,32.0,9.32,931.55
1462,Data Analytics Course,198.0,4773.0,202.54,17.0,10.0,0.05,1082.0,2024-11-19,Hyderabad,Mobile,Data Analytics Online,2024,11,19,Tuesday,47,20.25,1.02,11.91,108.2,5.34,0.04,4.15,0.05,5.05,0.59,59.0,4.34,434.22
1463,Data Analytics Course,86.0,5652.0,249.13,25.0,7.0,0.08,1981.0,2024-11-06,Hyderabad,Mobile,Data Analytics Training,2024,11,6,Wednesday,45,35.59,2.9,9.97,283.0,7.95,0.02,1.52,0.08,8.14,0.28,28.0,6.95,695.17
1464,Data Analytics Course,138.96,5085.0,182.42,11.0,7.0,0.05,1109.0,2024-11-04,Hyderabad,Desktop,Online Data Analytic,2024,11,4,Monday,45,26.06,1.31,16.58,158.43,6.08,0.03,2.73,0.05,5.04,0.64,64.0,5.08,507.94
1465,Data Analytics Course,191.0,5070.0,247.41,12.0,4.0,0.02,1266.0,2024-11-25,Hyderabad,Mobile,Analytics For Data,2024,11,25,Monday,48,61.85,1.3,20.62,316.5,5.12,0.04,3.77,0.02,2.09,0.33,33.0,4.12,411.7
1466,Data Analytics Course,139.0,5879.0,197.9,24.0,4.0,0.03,1476.0,2024-05-11,Hyderabad,Mobile,Data Analytics Course,2024,5,11,Saturday,19,49.48,1.42,8.25,369.0,7.46,0.02,2.36,0.03,2.88,0.17,17.0,6.46,645.83
1467,Data Analytics Course,197.0,3620.0,235.19,18.0,7.0,0.04,1740.0,2024-01-11,Hyderabad,Mobile,Online Data Analytic,2024,1,11,Thursday,2,33.6,1.19,13.07,248.57,7.4,0.05,5.44,0.04,3.55,0.39,39.0,6.4,639.83
1468,Data Analytics Course,116.0,4250.0,216.66,10.0,9.0,0.08,1877.0,2024-02-11,Hyderabad,Mobile,Data Analytics Training,2024,2,11,Sunday,6,24.07,1.87,21.67,208.56,8.66,0.03,2.73,0.08,7.76,0.9,90.0,7.66,766.33
1469,Data Analytics Course,192.0,4850.0,235.42,22.0,10.0,0.05,1124.0,2024-11-14,Hyderabad,Desktop,Analytics For Data,2024,11,14,Thursday,46,23.54,1.23,10.7,112.4,4.77,0.04,3.96,0.05,5.21,0.45,45.0,3.77,377.44
1470,Data Analytics Course,118.0,3815.0,185.78,16.0,4.0,0.03,1093.0,2024-11-17,Hyderabad,Desktop,Data Analytics Online,2024,11,17,Sunday,46,46.44,1.57,11.61,273.25,5.88,0.03,3.09,0.03,3.39,0.25,25.0,4.88,488.33
1471,Data Analytics Course,172.0,5741.0,198.44,14.0,4.0,0.02,1755.0,2024-11-11,Hyderabad,Desktop,Analytics For Data,2024,11,11,Monday,46,49.61,1.15,14.17,438.75,8.84,0.03,3.0,0.02,2.33,0.29,29.0,7.84,784.4
1472,Data Analytics Course,174.0,4272.0,240.77,16.0,7.0,0.04,1004.0,2024-11-23,Hyderabad,Desktop,Learn Data Analytics,2024,11,23,Saturday,47,34.4,1.38,15.05,143.43,4.17,0.04,4.07,0.04,4.02,0.44,44.0,3.17,317.0
1473,Data Analytics Course,175.0,4974.0,182.22,21.0,5.0,0.03,1300.0,2024-11-23,Hyderabad,Mobile,Learn Data Analytics,2024,11,23,Saturday,47,36.44,1.04,8.68,260.0,7.13,0.04,3.52,0.03,2.86,0.24,24.0,6.13,613.42
1474,Data Analytics Course,138.96,3215.0,191.22,30.0,7.0,0.05,1588.0,2024-11-23,Hyderabad,Desktop,Analytics For Data,2024,11,23,Saturday,47,27.32,1.38,6.37,226.86,8.3,0.04,4.32,0.05,5.04,0.23,23.0,7.3,730.46
1475,Data Analytics Course,138.96,3723.0,201.32,21.0,8.0,0.06,1498.65,2024-11-06,Hyderabad,Tablet,Data Analytics Course,2024,11,6,Wednesday,45,25.16,1.45,9.59,187.33,7.44,0.04,3.73,0.06,5.76,0.38,38.0,6.44,644.41
1476,Data Analytics Course,103.0,4670.0,203.4,21.0,4.0,0.04,1562.0,2024-11-25,Hyderabad,Mobile,Analytics For Data,2024,11,25,Monday,48,50.85,1.97,9.69,390.5,7.68,0.02,2.21,0.04,3.88,0.19,19.0,6.68,667.94
1477,Data Analytics Course,187.0,4474.0,182.47,10.0,6.52,0.03,1768.0,2024-11-13,Hyderabad,Tablet,Online Data Analytic,2024,11,13,Wednesday,46,27.99,0.98,18.25,271.17,9.69,0.04,4.18,0.03,3.49,0.65,65.0,8.69,868.93
1478,Data Analytics Course,138.96,3009.0,195.17,20.0,6.0,0.04,1083.0,2024-11-23,Hyderabad,Tablet,Data Analytics Online,2024,11,23,Saturday,47,32.53,1.4,9.76,180.5,5.55,0.05,4.62,0.04,4.32,0.3,30.0,4.55,454.9
1479,Data Analytics Course,109.0,3933.0,189.73,11.0,4.0,0.04,1700.0,2024-11-07,Hyderabad,Desktop,Data Analytics Online,2024,11,7,Thursday,45,47.43,1.74,17.25,425.0,8.96,0.03,2.77,0.04,3.67,0.36,36.0,7.96,796.01
